site,wyear,date,doy_wyear,cluster,q_mm,q_mm_cum,snow_dep_m,precip_mm,temp_avg_vwc,pyranometer_watt_m2,use_snow_mm_daily,use_total_mm_daily,temp_avg,temp_max,temp_min,wind_spd_avg
RB,2007,2007-05-23,235,4,2.370384,1172.600928,0.2794,0,15,238.7,0,0.02258064516129032,NA,26.1,2.2,0.5
WB,2007,2007-05-23,235,4,4.182646154,1249.293666477,0.2794,0,15,238.7,0,0.02258064516129032,NA,26.1,2.2,0.5
RB,2007,2007-05-24,236,4,2.217456,1174.818384,0.254,0,20.7,268.2,0,0.02258064516129032,NA,30.6,6.1,1.1
WB,2007,2007-05-24,236,4,4.600910769,1253.894577246,0.254,0,20.7,268.2,0,0.02258064516129032,NA,30.6,6.1,1.1
RB,2007,2007-05-25,237,4,1.9116,1176.729984,0.2286,0,21.7,252,0,0.02258064516129032,NA,31.1,11.7,0.8
WB,2007,2007-05-25,237,4,3.973513846,1257.868091092,0.2286,0,21.7,252,0,0.02258064516129032,NA,31.1,11.7,0.8
RB,2007,2007-05-26,238,4,1.580256,1178.31024,0.2032,0,14.9,250.7,0,0.02258064516129032,NA,22.8,8.9,2.7
WB,2007,2007-05-26,238,4,3.346116923,1261.214208015,0.2032,0,14.9,250.7,0,0.02258064516129032,NA,22.8,8.9,2.7
RB,2007,2007-05-27,239,1,1.554768,1179.865008,0.0508,9.7,11.5,57.5,0,0.02258064516129032,NA,18.3,5,0.4
WB,2007,2007-05-27,239,1,2.927852308,1264.142060323,0.0508,9.7,11.5,57.5,0,0.02258064516129032,NA,18.3,5,0.4
RB,2007,2007-05-28,240,4,2.446848,1182.311856,0,0.5,12.3,231.1,0,0.02258064516129032,NA,21.7,13.3,3.6
WB,2007,2007-05-28,240,4,4.8100430769999996,1268.9521034,0,0.5,12.3,231.1,0,0.02258064516129032,NA,21.7,13.3,3.6
RB,2007,2007-05-29,241,4,1.52928,1183.841136,0,0,11.6,248.7,0,0.02258064516129032,NA,21.1,8.3,2.8
WB,2007,2007-05-29,241,4,2.927852308,1271.879955708,0,0,11.6,248.7,0,0.02258064516129032,NA,21.1,8.3,2.8
RB,2007,2007-05-30,242,4,1.2744,1185.115536,0,0.5,14.2,148.2,0,0.02258064516129032,NA,23.3,5.6,0.7
WB,2007,2007-05-30,242,4,2.300455385,1274.180411093,0,0.5,14.2,148.2,0,0.02258064516129032,NA,23.3,5.6,0.7
RB,2007,2007-05-31,243,1,1.2744,1186.389936,0,1.8,14.2,52.5,0,0.02258064516129032,NA,18.3,14.4,0.9
WB,2007,2007-05-31,243,1,2.091323077,1276.27173417,0,1.8,14.2,52.5,0,0.02258064516129032,NA,18.3,14.4,0.9
RB,2007,2007-06-01,244,1,5.35248,1191.742416,0,6.3,16.1,67.5,0,0.03666666666666667,NA,24.4,15,0.7
WB,2007,2007-06-01,244,1,5.43744,1281.7091741699999,0,6.3,16.1,67.5,0,0.03666666666666667,NA,24.4,15,0.7
RB,2007,2007-06-02,245,4,2.497824,1194.24024,0,2,17.2,163.8,0,0.03666666666666667,NA,26.1,16.1,0.7
WB,2007,2007-06-02,245,4,2.927852308,1284.637026478,0,2,17.2,163.8,0,0.03666666666666667,NA,26.1,16.1,0.7
RB,2008,2008-03-29,180,2,1.172448,519.547392,2.7685999999999997,0,-12,200.2,0,0.012903225806451613,NA,-3.2,-10.5,4.1
WB,2008,2008-03-29,180,2,1.380273231,533.182818476,2.7685999999999997,0,-12,200.2,0,0.012903225806451613,NA,-3.2,-10.5,4.1
RB,2008,2008-03-30,181,2,1.14696,520.694352,2.7432,0,-4.9,223.9,0,0.012903225806451613,NA,6.1,-16,0.4
WB,2008,2008-03-30,181,2,1.380273231,534.563091707,2.7432,0,-4.9,223.9,0,0.012903225806451613,NA,6.1,-16,0.4
RB,2008,2008-03-31,182,2,1.121472,521.815824,2.7178,2.8,-3.1,26.1,0,0.012903225806451613,NA,1.7,-8.2,1.3
WB,2008,2008-03-31,182,2,1.401186462,535.964278169,2.7178,2.8,-3.1,26.1,0,0.012903225806451613,NA,1.7,-8.2,1.3
RB,2008,2008-04-01,183,2,14.52816,536.343984,2.5145999999999997,3,3.6,26.1,0,0.013333333333333334,NA,1.7,-8.2,2.5
WB,2008,2008-04-01,183,2,9.201821538,545.166099707,2.5145999999999997,3,3.6,26.1,0,0.013333333333333334,NA,1.7,-8.2,2.5
RB,2008,2008-04-02,184,2,9.17568,545.519664,2.4383999999999997,0.3,-6.4,231.4,0,0.013333333333333334,NA,4.4,-3.2,4.8
WB,2008,2008-04-02,184,2,9.6200861539999991,554.786185861,2.4383999999999997,0.3,-6.4,231.4,0,0.013333333333333334,NA,4.4,-3.2,4.8
RB,2008,2008-04-03,185,2,3.8232,549.342864,2.4383999999999997,0,-2.5,228.7,0,0.013333333333333334,NA,8.9,-3.8,2.5
WB,2008,2008-04-03,185,2,4.8100430769999996,559.596228938,2.4383999999999997,0,-2.5,228.7,0,0.013333333333333334,NA,8.9,-3.8,2.5
RB,2008,2008-04-04,186,2,3.31344,552.656304,2.4892,10.9,-2.6,18,0,0.013333333333333334,NA,2.8,-3.8,0.7
WB,2008,2008-04-04,186,2,3.973513846,563.569742784,2.4892,10.9,-2.6,18,0,0.013333333333333334,NA,2.8,-3.8,0.7
RB,2008,2008-04-05,187,2,2.80368,555.459984,2.4892,1,-1.2,115.7,0,0.013333333333333334,NA,6.1,-2.1,0.9
WB,2008,2008-04-05,187,2,3.555249231,567.124992015,2.4892,1,-1.2,115.7,0,0.013333333333333334,NA,6.1,-2.1,0.9
RB,2008,2008-04-06,188,2,3.05856,558.518544,2.4892,0,2,220.1,0,0.013333333333333334,NA,11.7,-3.2,1.1
WB,2008,2008-04-06,188,2,4.182646154,571.307638169,2.4892,0,2,220.1,0,0.013333333333333334,NA,11.7,-3.2,1.1
RB,2008,2008-04-07,189,2,4.33296,562.851504,2.4638,0,1.3,233.7,0,0.013333333333333334,NA,12.2,-1,2.2
WB,2008,2008-04-07,189,2,5.855704615,577.163342784,2.4638,0,1.3,233.7,0,0.013333333333333334,NA,12.2,-1,2.2
RB,2008,2008-04-08,190,2,4.84272,567.694224,2.4638,0,2.2,214.3,0,0.013333333333333334,NA,13.9,-0.5,2.6
WB,2008,2008-04-08,190,2,6.483101538,583.646444322,2.4638,0,2.2,214.3,0,0.013333333333333334,NA,13.9,-0.5,2.6
RB,2008,2008-04-09,191,2,7.13664,574.830864,2.4638,0,6.4,199.7,0,0.013333333333333334,NA,17.2,-1,1.4
WB,2008,2008-04-09,191,2,8.574424615,592.220868937,2.4638,0,6.4,199.7,0,0.013333333333333334,NA,17.2,-1,1.4
RB,2008,2008-04-10,192,2,14.52816,589.359024,2.3876,0,2.2,234.4,0,0.013333333333333334,NA,11.1,-1.6,2.8
WB,2008,2008-04-10,192,2,15.05752615,607.278395087,2.3876,0,2.2,234.4,0,0.013333333333333334,NA,11.1,-1.6,2.8
RB,2008,2008-04-11,193,2,8.9208,598.279824,2.3622,5.1,-0.8,49,0,0.013333333333333334,NA,4.4,-3.2,0.5
WB,2008,2008-04-11,193,2,9.829218462,617.107613549,2.3622,5.1,-0.8,49,0,0.013333333333333334,NA,4.4,-3.2,0.5
RB,2008,2008-04-12,194,2,24.2136,622.493424,2.3367999999999998,13.5,2.1,96.1,0,0.013333333333333334,NA,17.2,1.7,2.5
WB,2008,2008-04-12,194,2,21.54062769,638.648241239,2.3367999999999998,13.5,2.1,96.1,0,0.013333333333333334,NA,17.2,1.7,2.5
RB,2008,2008-04-13,195,2,12.23424,634.727664,2.3367999999999998,1.3,-4.3,65.2,0,0.013333333333333334,NA,4.4,0,2.7
WB,2008,2008-04-13,195,2,11.92054154,650.568782779,2.3367999999999998,1.3,-4.3,65.2,0,0.013333333333333334,NA,4.4,0,2.7
RB,2008,2008-04-14,196,2,5.86224,640.589904,2.3367999999999998,0,-2.9,144,0,0.013333333333333334,NA,7.8,-2.7,2.9
WB,2008,2008-04-14,196,2,7.110498462,657.679281241,2.3367999999999998,0,-2.9,144,0,0.013333333333333334,NA,7.8,-2.7,2.9
RB,2008,2008-04-15,197,2,4.84272,645.432624,2.3367999999999998,0,1,239,0,0.013333333333333334,NA,11.1,-5.5,1.3
WB,2008,2008-04-15,197,2,6.064836923,663.744118164,2.3367999999999998,0,1,239,0,0.013333333333333334,NA,11.1,-5.5,1.3
RB,2008,2008-04-16,198,2,6.372,651.804624,2.3367999999999998,0,5.7,234.8,0,0.013333333333333334,NA,18.3,-4.3,1.2
WB,2008,2008-04-16,198,2,7.528763077,671.2728812409999,2.3367999999999998,0,5.7,234.8,0,0.013333333333333334,NA,18.3,-4.3,1.2
RB,2008,2008-04-17,199,2,14.27328,666.077904,2.286,0,12.3,239.8,0,0.013333333333333334,NA,23.9,-2.1,0.8
WB,2008,2008-04-17,199,2,13.5936,684.866481241,2.286,0,12.3,239.8,0,0.013333333333333334,NA,23.9,-2.1,0.8
RB,2008,2008-04-18,200,2,25.23312,691.311024,2.2605999999999997,0,13.9,231,0,0.013333333333333334,NA,24.4,-0.5,0.6
WB,2008,2008-04-18,200,2,22.37715692,707.243638161,2.2605999999999997,0,13.9,231,0,0.013333333333333334,NA,24.4,-0.5,0.6
RB,2008,2008-04-19,201,2,30.5856,721.896624,2.1336,0,14.6,233.1,0,0.013333333333333334,NA,27.2,1.1,1.3
WB,2008,2008-04-19,201,2,27.39633231,734.639970471,2.1336,0,14.6,233.1,0,0.013333333333333334,NA,27.2,1.1,1.3
RB,2008,2008-04-20,202,2,25.99776,747.894384,2.0827999999999998,0,9.9,186.3,0,0.013333333333333334,NA,23.3,7.2,2.1
WB,2008,2008-04-20,202,2,25.30500923,759.944979701,2.0827999999999998,0,9.9,186.3,0,0.013333333333333334,NA,23.3,7.2,2.1
RB,2008,2008-04-21,203,4,28.54656,776.440944,1.8796,0,13.3,211,0,0.013333333333333334,NA,24.4,3.9,0.2
WB,2008,2008-04-21,203,4,27.81459692,787.759576621,1.8796,0,13.3,211,0,0.013333333333333334,NA,24.4,3.9,0.2
RB,2008,2008-04-22,204,4,29.56608,806.007024,1.8034,0,14.2,218.7,0,0.013333333333333334,NA,26.1,3.9,0.3
WB,2008,2008-04-22,204,4,28.65112615,816.4107027709999,1.8034,0,14.2,218.7,0,0.013333333333333334,NA,26.1,3.9,0.3
RB,2008,2008-04-23,205,1,29.3112,835.318224,1.6764,2.3,12.4,180.7,0,0.013333333333333334,NA,25.6,5.6,1.2
WB,2008,2008-04-23,205,1,29.69678769,846.107490461,1.6764,2.3,12.4,180.7,0,0.013333333333333334,NA,25.6,5.6,1.2
RB,2008,2008-04-24,206,4,23.44896,858.767184,1.5493999999999999,0,7,248.8,0,0.013333333333333334,NA,17.8,1.7,3.5
WB,2008,2008-04-24,206,4,27.39633231,873.5038227709999,1.5493999999999999,0,7,248.8,0,0.013333333333333334,NA,17.8,1.7,3.5
RB,2008,2008-04-25,207,4,14.27328,873.040464,1.524,0,10,222.6,0,0.013333333333333334,NA,21.1,-1,1
WB,2008,2008-04-25,207,4,17.14884923,890.652672001,1.524,0,10,222.6,0,0.013333333333333334,NA,21.1,-1,1
RB,2008,2008-04-26,208,2,11.72448,884.764944,1.4986,0,6.8,130.2,0,0.013333333333333334,NA,17.8,3.9,2.6
WB,2008,2008-04-26,208,2,14.01186462,904.664536621,1.4986,0,6.8,130.2,0,0.013333333333333334,NA,17.8,3.9,2.6
RB,2008,2008-04-27,209,4,11.21472,895.979664,1.4986,0,7.3,212.9,0,0.013333333333333334,NA,18.3,7.8,2.1
WB,2008,2008-04-27,209,4,14.63926154,919.303798161,1.4986,0,7.3,212.9,0,0.013333333333333334,NA,18.3,7.8,2.1
RB,2008,2008-04-28,210,1,13.76352,909.743184,1.3716,18,2.5,19.3,0,0.013333333333333334,NA,10,6.7,2.2
WB,2008,2008-04-28,210,1,16.10318769,935.406985851,1.3716,18,2.5,19.3,0,0.013333333333333334,NA,10,6.7,2.2
RB,2008,2008-04-29,211,1,19.88064,929.623824,1.3716,15.2,-0.2,44.1,0,0.013333333333333334,NA,7.2,1.1,3
WB,2008,2008-04-29,211,1,21.95889231,957.365878161,1.3716,15.2,-0.2,44.1,0,0.013333333333333334,NA,7.2,1.1,3
RB,2008,2008-04-30,212,2,8.41104,938.034864,1.3716,0,-3.1,146.6,0,0.013333333333333334,NA,8.3,-1,2.6
WB,2008,2008-04-30,212,2,9.829218462,967.195096623,1.3716,0,-3.1,146.6,0,0.013333333333333334,NA,8.3,-1,2.6
RB,2008,2008-05-01,213,2,5.0976,943.132464,1.3461999999999998,0,0.3,143.6,0,0.012903225806451613,NA,11.7,-2.7,0.9
WB,2008,2008-05-01,213,2,6.901366154,974.0964627769999,1.3461999999999998,0,0.3,143.6,0,0.012903225806451613,NA,11.7,-2.7,0.9
RB,2008,2008-05-02,214,2,4.07808,947.210544,1.3208,0,3.4,125.6,0,0.012903225806451613,NA,14.4,-2.1,1.6
WB,2008,2008-05-02,214,2,5.855704615,979.952167392,1.3208,0,3.4,125.6,0,0.012903225806451613,NA,14.4,-2.1,1.6
RB,2008,2008-05-03,215,1,4.07808,951.288624,1.2953999999999999,2,1,18.6,0,0.012903225806451613,NA,7.8,5.6,2.1
WB,2008,2008-05-03,215,1,6.273969231,986.226136623,1.2953999999999999,2,1,18.6,0,0.012903225806451613,NA,7.8,5.6,2.1
RB,2008,2008-05-04,216,1,5.86224,957.150864,1.2953999999999999,2.5,2.4,51.5,0,0.012903225806451613,NA,12.2,5,1.6
WB,2008,2008-05-04,216,1,8.15616,994.382296623,1.2953999999999999,2.5,2.4,51.5,0,0.012903225806451613,NA,12.2,5,1.6
RB,2008,2008-05-05,217,4,5.86224,963.013104,1.27,0,7.1,247.6,0,0.012903225806451613,NA,18.9,0,0.9
WB,2008,2008-05-05,217,4,9.410953846,1003.793250469,1.27,0,7.1,247.6,0,0.012903225806451613,NA,18.9,0,0.9
RB,2008,2008-05-06,218,4,5.86224,968.875344,1.1938,0,10.1,236,0,0.012903225806451613,NA,22.2,-0.5,2
WB,2008,2008-05-06,218,4,10.03835077,1013.831601239,1.1938,0,10.1,236,0,0.012903225806451613,NA,22.2,-0.5,2
RB,2008,2008-05-07,219,4,5.0976,973.972944,1.0922,1.5,8,203.3,0,0.012903225806451613,NA,18.9,-0.5,0.8
WB,2008,2008-05-07,219,4,9.201821538,1023.0334227769999,1.0922,1.5,8,203.3,0,0.012903225806451613,NA,18.9,-0.5,0.8
RB,2008,2008-05-08,220,4,7.90128,981.874224,1.0413999999999999,2.8,8.1,142.2,0,0.012903225806451613,NA,20.6,5.6,3
WB,2008,2008-05-08,220,4,13.5936,1036.627022777,1.0413999999999999,2.8,8.1,142.2,0,0.012903225806451613,NA,20.6,5.6,3
RB,2008,2008-05-09,221,4,4.58784,986.4620639999999,0.9905999999999999,0,6.5,230.8,0,0.012903225806451613,NA,17.8,1.1,1.3
WB,2008,2008-05-09,221,4,8.783556923,1045.4105797,0.9905999999999999,0,6.5,230.8,0,0.012903225806451613,NA,17.8,1.1,1.3
RB,2008,2008-05-10,222,4,3.8232,990.285264,0.9652,0,8.1,215.4,0,0.012903225806451613,NA,19.4,1.7,1.9
WB,2008,2008-05-10,222,4,7.737895385,1053.148475085,0.9652,0,8.1,215.4,0,0.012903225806451613,NA,19.4,1.7,1.9
RB,2008,2008-05-11,223,4,3.56832,993.853584,0.8382,0,9.6,263.9,0,0.012903225806451613,NA,21.1,0,1.3
WB,2008,2008-05-11,223,4,7.110498462,1060.258973547,0.8382,0,9.6,263.9,0,0.012903225806451613,NA,21.1,0,1.3
RB,2008,2008-05-12,224,4,3.05856,996.912144,0.762,0,7.5,201.5,0,0.012903225806451613,NA,18.3,3.9,1.3
WB,2008,2008-05-12,224,4,6.273969231,1066.532942778,0.762,0,7.5,201.5,0,0.012903225806451613,NA,18.3,3.9,1.3
RB,2008,2008-05-13,225,4,2.5488,999.460944,0.7365999999999999,0,10,268.4,0,0.012903225806451613,NA,21.7,2.2,1.5
WB,2008,2008-05-13,225,4,5.855704615,1072.388647393,0.7365999999999999,0,10,268.4,0,0.012903225806451613,NA,21.7,2.2,1.5
RB,2008,2008-05-14,226,4,2.5488,1002.009744,0.6095999999999999,0,13.9,253.3,0,0.012903225806451613,NA,25,1.1,1.4
WB,2008,2008-05-14,226,4,6.064836923,1078.453484316,0.6095999999999999,0,13.9,253.3,0,0.012903225806451613,NA,25,1.1,1.4
RB,2008,2008-05-15,227,1,3.05856,1005.068304,0.5841999999999999,2,8.9,129.9,0,0.012903225806451613,NA,18.9,3.9,1.4
WB,2008,2008-05-15,227,1,7.319630769,1085.773115085,0.5841999999999999,2,8.9,129.9,0,0.012903225806451613,NA,18.9,3.9,1.4
RB,2008,2008-05-16,228,4,2.395872,1007.464176,0.5334,0,7.6,173.8,0,0.012903225806451613,NA,17.8,1.1,0.8
WB,2008,2008-05-16,228,4,5.228307692,1091.001422777,0.5334,0,7.6,173.8,0,0.012903225806451613,NA,17.8,1.1,0.8
RB,2008,2008-05-17,229,4,1.860624,1009.3248,0.508,0.3,10.1,266.7,0,0.012903225806451613,NA,22.2,2.8,1.5
WB,2008,2008-05-17,229,4,4.391778462,1095.393201239,0.508,0.3,10.1,266.7,0,0.012903225806451613,NA,22.2,2.8,1.5
RB,2008,2008-05-18,230,4,1.65672,1010.9815199999999,0.4572,0,7.7,191.8,0,0.012903225806451613,NA,19.4,8.3,2.8
WB,2008,2008-05-18,230,4,4.182646154,1099.575847393,0.4572,0,7.7,191.8,0,0.012903225806451613,NA,19.4,8.3,2.8
RB,2008,2008-05-19,231,1,3.8232,1014.80472,0.4572,11.4,0.6,55.7,0,0.012903225806451613,NA,10.6,3.9,3.4
WB,2008,2008-05-19,231,1,6.901366154,1106.477213547,0.4572,11.4,0.6,55.7,0,0.012903225806451613,NA,10.6,3.9,3.4
RB,2008,2008-05-20,232,4,6.62688,1021.4316,0.4572,0.8,4,146.9,0,0.012903225806451613,NA,16.7,5.6,1.8
WB,2008,2008-05-20,232,4,8.783556923,1115.26077047,0.4572,0.8,4,146.9,0,0.012903225806451613,NA,16.7,5.6,1.8
RB,2008,2008-05-21,233,4,4.07808,1025.50968,0.30479999999999996,1,5.3,158,0,0.012903225806451613,NA,16.7,2.8,1.5
WB,2008,2008-05-21,233,4,6.273969231,1121.534739701,0.30479999999999996,1,5.3,158,0,0.012903225806451613,NA,16.7,2.8,1.5
RB,2008,2008-05-22,234,4,2.80368,1028.3133599999999,0.2794,0,4.4,181.8,0,0.012903225806451613,NA,14.4,5.6,0.7
WB,2008,2008-05-22,234,4,4.8100430769999996,1126.344782778,0.2794,0,4.4,181.8,0,0.012903225806451613,NA,14.4,5.6,0.7
RB,2008,2008-05-23,235,1,2.5488,1030.86216,0.2794,3.6,4.9,63.7,0,0.012903225806451613,NA,16.7,6.7,2.1
WB,2008,2008-05-23,235,1,4.600910769,1130.945693547,0.2794,3.6,4.9,63.7,0,0.012903225806451613,NA,16.7,6.7,2.1
RB,2008,2008-05-24,236,4,2.446848,1033.309008,0.254,0,8.1,196.3,0,0.012903225806451613,NA,18.9,5,2
WB,2008,2008-05-24,236,4,4.391778462,1135.337472009,0.254,0,8.1,196.3,0,0.012903225806451613,NA,18.9,5,2
RB,2008,2008-05-25,237,4,1.860624,1035.169632,0.2032,0,12.1,280.3,0,0.012903225806451613,NA,22.8,1.1,1.1
WB,2008,2008-05-25,237,4,3.764381538,1139.101853547,0.2032,0,12.1,280.3,0,0.012903225806451613,NA,22.8,1.1,1.1
RB,2008,2008-05-26,238,1,1.707696,1036.877328,0.15239999999999998,2.8,12.5,92.2,0,0.012903225806451613,NA,22.2,7.2,1
WB,2008,2008-05-26,238,1,3.555249231,1142.657102778,0.15239999999999998,2.8,12.5,92.2,0,0.012903225806451613,NA,22.2,7.2,1
RB,2008,2008-05-27,239,4,1.65672,1038.534048,0.07619999999999999,0,9,184,0,0.012903225806451613,NA,20,5.6,4.1
WB,2008,2008-05-27,239,4,3.764381538,1146.421484316,0.07619999999999999,0,9,184,0,0.012903225806451613,NA,20,5.6,4.1
RB,2008,2008-05-28,240,4,1.350864,1039.884912,0.07619999999999999,0,4.9,283,0,0.012903225806451613,NA,15.6,2.2,2.9
WB,2008,2008-05-28,240,4,2.927852308,1149.349336624,0.07619999999999999,0,4.9,283,0,0.012903225806451613,NA,15.6,2.2,2.9
RB,2008,2008-05-29,241,4,1.197936,1041.082848,0.0254,0,10.3,270.4,0,0.012903225806451613,NA,23.3,1.7,3.3
WB,2008,2008-05-29,241,4,2.509587692,1151.858924316,0.0254,0,10.3,270.4,0,0.012903225806451613,NA,23.3,1.7,3.3
RB,2008,2008-05-30,242,4,1.070496,1042.153344,0,0.3,11.5,235.9,0,0.012903225806451613,NA,22.8,2.2,0.8
WB,2008,2008-05-30,242,4,2.300455385,1154.159379701,0,0.3,11.5,235.9,0,0.012903225806451613,NA,22.8,2.2,0.8
RB,2008,2008-05-31,243,1,3.8232,1045.9765439999999,0,24.9,11.4,26.8,0,0.012903225806451613,NA,21.7,11.7,0.9
WB,2008,2008-05-31,243,1,5.855704615,1160.015084316,0,24.9,11.4,26.8,0,0.012903225806451613,NA,21.7,11.7,0.9
RB,2008,2008-06-01,244,1,3.31344,1049.289984,0,0.5,9.6,106.7,0,0.1,NA,18.3,12.2,1.6
WB,2008,2008-06-01,244,1,5.019175385,1165.0342597009999,0,0.5,9.6,106.7,0,0.1,NA,18.3,12.2,1.6
RB,2008,2008-06-02,245,4,3.05856,1052.348544,0,2,11.1,188.7,0,0.1,NA,22.2,12.2,1.7
WB,2008,2008-06-02,245,4,5.019175385,1170.053435086,0,2,11.1,188.7,0,0.1,NA,22.2,12.2,1.7
RB,2009,2009-03-29,180,3,8.41104,372.838464,1.9811999999999999,5.3,2.1,18.1,0.02258064516129032,0.46774193548387094,NA,8.3,1.1,1.2
WB,2009,2009-03-29,180,3,9.201821538,444.594372916,1.9811999999999999,5.3,2.1,18.1,0.02258064516129032,0.46774193548387094,NA,8.3,1.1,1.2
RB,2009,2009-03-30,181,3,12.99888,385.837344,1.9811999999999999,5.8,-0.5,55,0.02258064516129032,0.46774193548387094,NA,8.3,1.1,1.9
WB,2009,2009-03-30,181,3,14.43012923,459.024502146,1.9811999999999999,5.8,-0.5,55,0.02258064516129032,0.46774193548387094,NA,8.3,1.1,1.9
RB,2009,2009-03-31,182,3,6.62688,392.464224,2.1336,0,-2.4,79.2,0.02258064516129032,0.46774193548387094,NA,3.3,-2.1,2
WB,2009,2009-03-31,182,3,7.947027692,466.971529838,2.1336,0,-2.4,79.2,0.02258064516129032,0.46774193548387094,NA,3.3,-2.1,2
RB,2009,2009-04-01,183,2,4.07808,396.542304,2.1336,0.8,-1.1,46.3,0,0.043333333333333335,NA,8.3,-3.2,2.3
WB,2009,2009-04-01,183,2,5.019175385,471.990705223,2.1336,0.8,-1.1,46.3,0,0.043333333333333335,NA,8.3,-3.2,2.3
RB,2009,2009-04-02,184,2,6.11712,402.659424,2.0827999999999998,0,5,206.7,0,0.043333333333333335,NA,17.2,0.6,1
WB,2009,2009-04-02,184,2,6.483101538,478.473806761,2.0827999999999998,0,5,206.7,0,0.043333333333333335,NA,17.2,0.6,1
RB,2009,2009-04-03,185,1,15.80256,418.461984,2.0574,11.7,5.3,40.8,0,0.043333333333333335,NA,15,0.6,0.7
WB,2009,2009-04-03,185,1,15.26665846,493.740465221,2.0574,11.7,5.3,40.8,0,0.043333333333333335,NA,15,0.6,0.7
RB,2009,2009-04-04,186,2,23.19408,441.656064,2.032,7.6,-0.3,49.5,0,0.043333333333333335,NA,9.4,1.7,2.2
WB,2009,2009-04-04,186,2,24.46848,518.208945221,2.032,7.6,-0.3,49.5,0,0.043333333333333335,NA,9.4,1.7,2.2
RB,2009,2009-04-05,187,2,7.6464,449.302464,2.1844,0,-2.7,77.4,0,0.043333333333333335,NA,4.4,1.7,1.7
WB,2009,2009-04-05,187,2,9.410953846,527.619899067,2.1844,0,-2.7,77.4,0,0.043333333333333335,NA,4.4,1.7,1.7
RB,2009,2009-04-06,188,2,5.35248,454.654944,2.159,11.7,-0.8,26.5,0,0.043333333333333335,NA,6.7,2.2,0.7
WB,2009,2009-04-06,188,2,6.692233846,534.312132913,2.159,11.7,-0.8,26.5,0,0.043333333333333335,NA,6.7,2.2,0.7
RB,2009,2009-04-07,189,2,8.15616,462.811104,2.2352,3.6,-1.9,32.1,0,0.043333333333333335,NA,6.7,2.2,1.5
WB,2009,2009-04-07,189,2,7.737895385,542.050028298,2.2352,3.6,-1.9,32.1,0,0.043333333333333335,NA,6.7,2.2,1.5
RB,2009,2009-04-08,190,2,4.84272,467.653824,2.2605999999999997,0.5,-4.7,45.6,0,0.043333333333333335,NA,5,-1,2.4
WB,2009,2009-04-08,190,2,5.43744,547.487468298,2.2605999999999997,0.5,-4.7,45.6,0,0.043333333333333335,NA,5,-1,2.4
RB,2009,2009-04-09,191,2,3.56832,471.222144,2.286,0,-2,102.9,0,0.043333333333333335,NA,10,-2.7,2.1
WB,2009,2009-04-09,191,2,4.391778462,551.87924676,2.286,0,-2,102.9,0,0.043333333333333335,NA,10,-2.7,2.1
RB,2009,2009-04-10,192,2,3.56832,474.790464,2.286,0,-0.2,228.2,0,0.043333333333333335,NA,11.7,-3.8,1.6
WB,2009,2009-04-10,192,2,4.391778462,556.271025222,2.286,0,-0.2,228.2,0,0.043333333333333335,NA,11.7,-3.8,1.6
RB,2009,2009-04-11,193,2,3.56832,478.358784,2.286,0,-0.8,230,0,0.043333333333333335,NA,9.4,-0.5,3.4
WB,2009,2009-04-11,193,2,4.600910769,560.871935991,2.286,0,-0.8,230,0,0.043333333333333335,NA,9.4,-0.5,3.4
RB,2009,2009-04-12,194,2,3.05856,481.417344,2.286,0,-7.9,97.1,0,0.043333333333333335,NA,1.1,-3.2,4.9
WB,2009,2009-04-12,194,2,3.973513846,564.845449837,2.286,0,-7.9,97.1,0,0.043333333333333335,NA,1.1,-3.2,4.9
RB,2009,2009-04-13,195,2,2.80368,484.221024,2.2352,0,-3.2,248.7,0,0.043333333333333335,NA,7.8,-3.2,3
WB,2009,2009-04-13,195,2,3.346116923,568.19156676,2.2352,0,-3.2,248.7,0,0.043333333333333335,NA,7.8,-3.2,3
RB,2009,2009-04-14,196,2,2.5488,486.76982399999997,2.2352,0,1.7,246.7,0,0.043333333333333335,NA,13.9,-6,1
WB,2009,2009-04-14,196,2,3.555249231,571.746815991,2.2352,0,1.7,246.7,0,0.043333333333333335,NA,13.9,-6,1
RB,2009,2009-04-15,197,2,3.05856,489.82838399999997,2.2098,0,4,251,0,0.043333333333333335,NA,15,-5.5,1.7
WB,2009,2009-04-15,197,2,4.391778462,576.138594453,2.2098,0,4,251,0,0.043333333333333335,NA,15,-5.5,1.7
RB,2009,2009-04-16,198,2,3.8232,493.651584,2.2098,0,4.1,249.6,0,0.043333333333333335,NA,15,-4.9,1.6
WB,2009,2009-04-16,198,2,5.019175385,581.157769838,2.2098,0,4.1,249.6,0,0.043333333333333335,NA,15,-4.9,1.6
RB,2009,2009-04-17,199,2,4.84272,498.494304,2.2098,0,6.4,186.1,0,0.043333333333333335,NA,17.8,-4.3,2.6
WB,2009,2009-04-17,199,2,6.273969231,587.431739069,2.2098,0,6.4,186.1,0,0.043333333333333335,NA,17.8,-4.3,2.6
RB,2009,2009-04-18,200,2,7.39152,505.885824,2.1844,1,2.7,73.2,0,0.043333333333333335,NA,12.2,3.9,1.6
WB,2009,2009-04-18,200,2,7.947027692,595.378766761,2.1844,1,2.7,73.2,0,0.043333333333333335,NA,12.2,3.9,1.6
RB,2009,2009-04-19,201,2,5.60736,511.493184,2.1336,0,2.4,250.6,0,0.043333333333333335,NA,13.3,-2.1,1.2
